"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"57096";"IBATIBA";"10";"7";"Deputado Estadual";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"80000050673";"PARTIDO ISOLADO";"MDB";"N";"2288";"96"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56430";"FUNDÃO";"14";"7";"Deputado Estadual";"Coligação";"19";"PODE";"Podemos";"80000050656";"COMPROMISSO COM O ESPIRITO SANTO";"PODE / PRTB / PMN / PATRI / REDE";"N";"108";"7"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56570";"ITARANA";"11";"7";"Deputado Estadual";"Coligação";"11";"PP";"Partido Progressista";"80000050505";"Social Progressistas";"PP / PROS";"N";"221";"18"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"57134";"JAGUARÉ";"41";"7";"Deputado Estadual";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"80000050656";"COMPROMISSO COM O ESPIRITO SANTO";"PODE / PRTB / PMN / PATRI / REDE";"N";"23";"9"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56316";"CONCEIÇÃO DA BARRA";"27";"7";"Deputado Estadual";"Coligação";"44";"PRP";"Partido Republicano Progressista";"80000050651";"UNIÃO PELO ESPIRITO SANTO";"PRP / PC do B";"N";"310";"8"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56332";"CONCEIÇÃO DO CASTELO";"40";"7";"Deputado Estadual";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"80000050361";"NOVOS CAMINHOS";"PSDB / PSC";"N";"439";"58"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56731";"MUNIZ FREIRE";"19";"7";"Deputado Estadual";"Coligação";"51";"PATRI";"Patriota";"80000050656";"COMPROMISSO COM O ESPIRITO SANTO";"PODE / PRTB / PMN / PATRI / REDE";"N";"142";"5"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56081";"VILA PAVÃO";"30";"7";"Deputado Estadual";"Coligação";"44";"PRP";"Partido Republicano Progressista";"80000050651";"UNIÃO PELO ESPIRITO SANTO";"PRP / PC do B";"N";"500";"9"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56731";"MUNIZ FREIRE";"19";"7";"Deputado Estadual";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"80000050464";"COLIGAÇÃO POR AMOR AO ESPIRITO SANTO";"PV / SOLIDARIEDADE / PHS";"N";"12";"3"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56090";"APIACÁ";"44";"7";"Deputado Estadual";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"80000050698";"FRENTE DE ESQUERDA SOCIALISTA";"PSOL / PCB";"N";"16";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56332";"CONCEIÇÃO DO CASTELO";"40";"7";"Deputado Estadual";"Coligação";"54";"PPL";"Partido Pátria Livre";"80000050600";"FORÇA DO TRABALHO";"PDT / DEM / PPL / PSD";"N";"4";"3"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"57134";"JAGUARÉ";"41";"7";"Deputado Estadual";"Coligação";"18";"REDE";"Rede Sustentabilidade";"80000050656";"COMPROMISSO COM O ESPIRITO SANTO";"PODE / PRTB / PMN / PATRI / REDE";"N";"59";"51"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56006";"SÃO DOMINGOS DO NORTE";"46";"7";"Deputado Estadual";"Coligação";"44";"PRP";"Partido Republicano Progressista";"80000050651";"UNIÃO PELO ESPIRITO SANTO";"PRP / PC do B";"N";"16";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"57010";"VIANA";"47";"7";"Deputado Estadual";"Coligação";"55";"PSD";"Partido Social Democrático";"80000050600";"FORÇA DO TRABALHO";"PDT / DEM / PPL / PSD";"N";"539";"27"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56251";"CARIACICA";"34";"3";"Governador";"Coligação";"19";"PODE";"Podemos";"80000050350";"UM NOVO CAMINHO PARA O ESPÍRITO SANTO";"PRTB / REDE / PODE / MDB / PMN / PATRI";"N";"3547";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56995";"SERRA";"59";"3";"Governador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"80000050688";"ESPIRITO SANTO MAIS IGUAL";"PSB / PHS / PROS / PV / PSC / AVANTE / PTC / PPS / PSDB / DEM / PDT / PP / PC do B / PPL / DC / SOLIDARIEDADE / PRP / PSD";"N";"37288";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56332";"CONCEIÇÃO DO CASTELO";"40";"3";"Governador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"80000050727";"PARTIDO ISOLADO";"PT";"N";"122";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56677";"MIMOSO DO SUL";"5";"3";"Governador";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"80000050698";"FRENTE DE ESQUERDA SOCIALISTA";"PSOL / PCB";"N";"43";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56235";"CACHOEIRO DE ITAPEMIRIM";"2";"3";"Governador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"80000050761";"INOVAÇÃO COM COMPETENCIA";"PTB / PMB";"N";"1367";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56995";"SERRA";"59";"6";"Deputado Federal";"Coligação";"17";"PSL";"Partido Social Liberal";"80000050196";"COLIGAÇÃO EM DEFESA DA VIDA E DA FAMILIA ";"PR / PRB / PSL";"N";"4565";"676"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"ES";"ES";"ESPÍRITO SANTO";"56227";"VILA VALÉRIO";"37";"6";"Deputado Federal";"Coligação";"19";"PODE";"Podemos";"80000050351";" A FORÇA DO TRABALHO ";"PATRI / PMN / REDE / PODE / MDB";"N";"4";"4"
