"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03050";"ALTO ALEGRE";"3";"5";"Senador";"Coligação";"43";"PV";"Partido Verde";"230000050426";"DÊ UMA CHANCE PARA RORAIMA";"PTB / PV / REDE / PT";"N";"111";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"5";"Senador";"Coligação";"21";"PCB";"Partido Comunista Brasileiro";"230000050376";"Frente de Esquerda Socialista";"PCB / PSOL / PSTU";"N";"96";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"5";"Senador";"Coligação";"21";"PCB";"Partido Comunista Brasileiro";"230000050376";"Frente de Esquerda Socialista";"PCB / PSOL / PSTU";"N";"343";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"6";"Deputado Federal";"Coligação";"18";"REDE";"Rede Sustentabilidade";"230000050425";"COMPROMISSO COM RORAIMA";"PTB / REDE / PV / PT";"N";"517";"8"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"6";"Deputado Federal";"Coligação";"18";"REDE";"Rede Sustentabilidade";"230000050425";"COMPROMISSO COM RORAIMA";"PTB / REDE / PV / PT";"N";"1772";"49"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"5";"Senador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000050244";"AGORA É RORAIMA COM TUDO";"PSL / PRB / PTC / PRP / PROS / PSC / PPL";"N";"2024";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"Coligação";"23";"PPS";"Partido Popular Socialista";"230000050154";"TODOS POR RORAIMA 2";"PPS / DEM / PSDB";"N";"35";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"7";"Deputado Estadual";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"230000050068";"RORAIMA NÃO PODE PARAR";"SOLIDARIEDADE / DC";"N";"545";"17"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"230000050059";"PARTIDO ISOLADO";"MDB";"N";"287";"27"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"230000050064";"UNIDOS PARA VENCER ";"AVANTE / PSB";"N";"103";"3"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"7";"Deputado Estadual";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"230000050438";"NA LUTA POR RORAIMA II";"PDT / PP / PC do B";"N";"0";"26"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"Coligação";"18";"REDE";"Rede Sustentabilidade";"230000050429";"SOMOS TODOS RORAIMA";"PTB / REDE / PT";"N";"12";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"3";"Governador";"Coligação";"11";"PP";"Partido Progressista";"230000050380";"NA LUTA POR RORAIMA";"PP / PDT / PODE / PRTB / PR / PHS / PC do B";"N";"5639";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"5";"Senador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050426";"DÊ UMA CHANCE PARA RORAIMA";"PTB / PV / REDE / PT";"N";"84";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"5";"6";"Deputado Federal";"Coligação";"21";"PCB";"Partido Comunista Brasileiro";"230000050376";"Frente de Esquerda Socialista";"PCB / PSOL / PSTU";"N";"223";"28"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"6";"Deputado Federal";"Coligação";"27";"DC";"Democracia Cristã";"230000050066";"UNIDOS POR RORAIMA ";"MDB / PSD / SOLIDARIEDADE / DC";"N";"243";"29"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"6";"Deputado Federal";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"230000050767";"JUNTOS SOMOS FORTES";"PHS / PODE";"N";"182";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03123";"PACARAIMA";"7";"6";"Deputado Federal";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"230000050066";"UNIDOS POR RORAIMA ";"MDB / PSD / SOLIDARIEDADE / DC";"N";"252";"13"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03026";"IRACEMA";"6";"7";"Deputado Estadual";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"230000050376";"Frente de Esquerda Socialista";"PCB / PSOL / PSTU";"N";"3";"4"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"Coligação";"22";"PR";"Partido da República";"230000050217";"RENOVAÇÃO DEMOCRÁTICA II";"PRTB / PR";"N";"66";"49"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03093";"MUCAJAÍ";"6";"5";"Senador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"230000050426";"DÊ UMA CHANCE PARA RORAIMA";"PTB / PV / REDE / PT";"N";"340";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03034";"CARACARAÍ";"2";"7";"Deputado Estadual";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"230000050376";"Frente de Esquerda Socialista";"PCB / PSOL / PSTU";"N";"4";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"6";"Deputado Federal";"Coligação";"54";"PPL";"Partido Pátria Livre";"230000050161";"CONSTRUIR UM NOVO BRASIL";"PATRI / PPL / PROS";"N";"25";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"230000050060";"PARTIDO ISOLADO";"PTC";"N";"191";"4"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"5";"7";"Deputado Estadual";"Coligação";"70";"AVANTE";"AVANTE";"230000050064";"UNIDOS PARA VENCER ";"AVANTE / PSB";"N";"4";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"5";"Senador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000050244";"AGORA É RORAIMA COM TUDO";"PSL / PRB / PTC / PRP / PROS / PSC / PPL";"N";"2575";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03115";"NORMANDIA";"5";"6";"Deputado Federal";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"230000050174";"RORAIMA ACIMA DE TUDO";"PSL / PRB / PTC / PSC";"N";"521";"12"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03018";"BOA VISTA";"1";"6";"Deputado Federal";"Coligação";"21";"PCB";"Partido Comunista Brasileiro";"230000050376";"Frente de Esquerda Socialista";"PCB / PSOL / PSTU";"N";"362";"28"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"6";"Deputado Federal";"Coligação";"70";"AVANTE";"AVANTE";"230000050093";"JUNTOS POR RORAIMA ";"AVANTE / PRP / PSB";"N";"42";"5"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03107";"UIRAMUTÃ";"7";"6";"Deputado Federal";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"230000050066";"UNIDOS POR RORAIMA ";"MDB / PSD / SOLIDARIEDADE / DC";"N";"144";"18"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03077";"BONFIM";"5";"5";"Senador";"Coligação";"21";"PCB";"Partido Comunista Brasileiro";"230000050376";"Frente de Esquerda Socialista";"PCB / PSOL / PSTU";"N";"774";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03000";"CAROEBE";"4";"6";"Deputado Federal";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"230000050132";"TODOS POR RORAIMA 1";"PPS / DEM / PSDB / PMB";"N";"9";"3"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03069";"CANTÁ";"5";"7";"Deputado Estadual";"Coligação";"19";"PODE";"Podemos";"230000050707";"JUNTOS NÓS PODEMOS";"PODE / PHS";"N";"615";"16"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03085";"RORAINÓPOLIS";"8";"7";"Deputado Estadual";"Coligação";"21";"PCB";"Partido Comunista Brasileiro";"230000050376";"Frente de Esquerda Socialista";"PCB / PSOL / PSTU";"N";"9";"4"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03042";"AMAJARI";"7";"7";"Deputado Estadual";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"230000050438";"NA LUTA POR RORAIMA II";"PDT / PP / PC do B";"N";"86";"5"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03131";"SÃO JOÃO DA BALIZA";"4";"7";"Deputado Estadual";"Coligação";"17";"PSL";"Partido Social Liberal";"230000050316";"TODOS POR RORAIMA JÁ";"PSL / PRP";"N";"193";"13"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"RR";"RR";"RORAIMA";"03158";"SÃO LUIZ";"4";"7";"Deputado Estadual";"Coligação";"44";"PRP";"Partido Republicano Progressista";"230000050316";"TODOS POR RORAIMA JÁ";"PSL / PRP";"N";"102";"3"
