"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90646";"NOVA MUTUM";"5";"7";"Deputado Estadual";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"110000050624";"PRA MUDAR MATO GROSSO IV";"DEM / PDT / PSC / MDB / PHS / PSD / PMB";"N";"144";"61"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90689";"TAPURAH";"21";"7";"Deputado Estadual";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"110000050624";"PRA MUDAR MATO GROSSO IV";"DEM / PDT / PSC / MDB / PHS / PSD / PMB";"N";"0";"2"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90921";"SERRA NOVA DOURADA";"53";"7";"Deputado Estadual";"Coligação";"43";"PV";"Partido Verde";"110000050389";"A FORÇA DA UNIAO III";"PV / PTB";"N";"53";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90107";"SANTA CARMEM";"36";"7";"Deputado Estadual";"Coligação";"55";"PSD";"Partido Social Democrático";"110000050624";"PRA MUDAR MATO GROSSO IV";"DEM / PDT / PSC / MDB / PHS / PSD / PMB";"N";"94";"8"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90085";"CANABRAVA DO NORTE";"28";"7";"Deputado Estadual";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"110000050550";"A FORÇA DA UNIÃO I";"PR / PRB / PT / PC do B";"N";"30";"3"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90700";"PONTAL DO ARAGUAIA";"9";"7";"Deputado Estadual";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"110000050341";"Segue em frente Mato Grosso III";"PSB / PPS";"N";"427";"11"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90867";"NOVA LACERDA";"61";"7";"Deputado Estadual";"Coligação";"44";"PRP";"Partido Republicano Progressista";"110000050564";"Fé e Trabalho";"DC / PRTB / AVANTE / SOLIDARIEDADE / PRP / PATRI";"N";"0";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90948";"NOVO SANTO ANTÔNIO";"15";"7";"Deputado Estadual";"Coligação";"44";"PRP";"Partido Republicano Progressista";"110000050564";"Fé e Trabalho";"DC / PRTB / AVANTE / SOLIDARIEDADE / PRP / PATRI";"N";"1";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"91090";"VILA BELA DA SANTÍSSIMA TRINDADE";"25";"7";"Deputado Estadual";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"110000050624";"PRA MUDAR MATO GROSSO IV";"DEM / PDT / PSC / MDB / PHS / PSD / PMB";"N";"91";"26"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90581";"JURUENA";"48";"7";"Deputado Estadual";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"110000050564";"Fé e Trabalho";"DC / PRTB / AVANTE / SOLIDARIEDADE / PRP / PATRI";"N";"698";"18"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90620";"MATUPÁ";"33";"7";"Deputado Estadual";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"110000050564";"Fé e Trabalho";"DC / PRTB / AVANTE / SOLIDARIEDADE / PRP / PATRI";"N";"23";"7"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90441";"RIBEIRÃOZINHO";"9";"7";"Deputado Estadual";"Coligação";"27";"DC";"Democracia Cristã";"110000050564";"Fé e Trabalho";"DC / PRTB / AVANTE / SOLIDARIEDADE / PRP / PATRI";"N";"17";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"89788";"COLNIZA";"11";"7";"Deputado Estadual";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"110000050370";"A FORÇA DA UNIAO II";"PP / PODE / PMN / PROS";"N";"9";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"98833";"PARANAÍTA";"24";"7";"Deputado Estadual";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"110000050370";"A FORÇA DA UNIAO II";"PP / PODE / PMN / PROS";"N";"4";"3"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90840";"UNIÃO DO SUL";"32";"7";"Deputado Estadual";"Coligação";"43";"PV";"Partido Verde";"110000050389";"A FORÇA DA UNIAO III";"PV / PTB";"N";"19";"2"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"91952";"NOVA XAVANTINA";"26";"7";"Deputado Estadual";"Coligação";"44";"PRP";"Partido Republicano Progressista";"110000050564";"Fé e Trabalho";"DC / PRTB / AVANTE / SOLIDARIEDADE / PRP / PATRI";"N";"3";"4"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"99058";"GUARANTÃ DO NORTE";"44";"7";"Deputado Estadual";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"110000050370";"A FORÇA DA UNIAO II";"PP / PODE / PMN / PROS";"N";"78";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"98671";"COCALINHO";"30";"7";"Deputado Estadual";"Coligação";"43";"PV";"Partido Verde";"110000050389";"A FORÇA DA UNIAO III";"PV / PTB";"N";"94";"8"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90883";"NOVA UBIRATÃ";"43";"7";"Deputado Estadual";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"110000050601";"PARTIDO ISOLADO";"PSDB";"N";"74";"28"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"91979";"SANTA TEREZINHA";"16";"7";"Deputado Estadual";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"110000050201";"PARTIDO ISOLADO";"PSOL";"N";"0";"1"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"98876";"PORTO ESPERIDIÃO";"18";"7";"Deputado Estadual";"Coligação";"51";"PATRI";"Patriota";"110000050564";"Fé e Trabalho";"DC / PRTB / AVANTE / SOLIDARIEDADE / PRP / PATRI";"N";"67";"8"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90425";"COTRIGUAÇU";"48";"7";"Deputado Estadual";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"110000050624";"PRA MUDAR MATO GROSSO IV";"DEM / PDT / PSC / MDB / PHS / PSD / PMB";"N";"15";"17"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90913";"ITIQUIRA";"10";"7";"Deputado Estadual";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"110000050389";"A FORÇA DA UNIAO III";"PV / PTB";"N";"17";"6"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90697";"DIAMANTINO";"7";"7";"Deputado Estadual";"Coligação";"11";"PP";"Partido Progressista";"110000050370";"A FORÇA DA UNIAO II";"PP / PODE / PMN / PROS";"N";"1705";"81"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"91391";"POXORÉU";"47";"7";"Deputado Estadual";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"110000050624";"PRA MUDAR MATO GROSSO IV";"DEM / PDT / PSC / MDB / PHS / PSD / PMB";"N";"0";"8"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"91634";"TORIXORÉU";"9";"7";"Deputado Estadual";"Coligação";"20";"PSC";"Partido Social Cristão";"110000050624";"PRA MUDAR MATO GROSSO IV";"DEM / PDT / PSC / MDB / PHS / PSD / PMB";"N";"18";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90069";"QUERÊNCIA";"53";"7";"Deputado Estadual";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"110000050564";"Fé e Trabalho";"DC / PRTB / AVANTE / SOLIDARIEDADE / PRP / PATRI";"N";"0";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90441";"RIBEIRÃOZINHO";"9";"7";"Deputado Estadual";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"110000050201";"PARTIDO ISOLADO";"PSOL";"N";"0";"3"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"91197";"NORTELÂNDIA";"17";"7";"Deputado Estadual";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"110000050201";"PARTIDO ISOLADO";"PSOL";"N";"0";"10"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90387";"NOVA BANDEIRANTES";"50";"7";"Deputado Estadual";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"110000050624";"PRA MUDAR MATO GROSSO IV";"DEM / PDT / PSC / MDB / PHS / PSD / PMB";"N";"19";"25"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90603";"LUCAS DO RIO VERDE";"21";"7";"Deputado Estadual";"Coligação";"54";"PPL";"Partido Pátria Livre";"110000050583";"Redefinindo Mato Grosso";"REDE / PPL";"N";"5";"5"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"91812";"PEDRA PRETA";"45";"7";"Deputado Estadual";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"110000050550";"A FORÇA DA UNIÃO I";"PR / PRB / PT / PC do B";"N";"3";"20"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90522";"CLÁUDIA";"32";"7";"Deputado Estadual";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"110000050389";"A FORÇA DA UNIAO III";"PV / PTB";"N";"0";"3"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90425";"COTRIGUAÇU";"48";"7";"Deputado Estadual";"Coligação";"19";"PODE";"Podemos";"110000050370";"A FORÇA DA UNIAO II";"PP / PODE / PMN / PROS";"N";"10";"5"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"91510";"RONDONÓPOLIS";"46";"7";"Deputado Estadual";"Coligação";"23";"PPS";"Partido Popular Socialista";"110000050341";"Segue em frente Mato Grosso III";"PSB / PPS";"N";"755";"36"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90743";"CAMPOS DE JÚLIO";"42";"7";"Deputado Estadual";"Coligação";"25";"DEM";"Democratas";"110000050624";"PRA MUDAR MATO GROSSO IV";"DEM / PDT / PSC / MDB / PHS / PSD / PMB";"N";"68";"36"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MT";"MT";"MATO GROSSO";"90255";"ARENÁPOLIS";"17";"7";"Deputado Estadual";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"110000050495";"PARTIDO ISOLADO";"PTC";"N";"0";"0"
