"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"90131";"ANASTÁCIO";"49";"6";"Deputado Federal";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"120000050412";"AVANÇAR COM RESPONSABILIDADE V";"PPS / PROS / SOLIDARIEDADE / PSB / PTB / AVANTE / PSL / PMN";"N";"13";"5"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"90212";"AQUIDAUANA";"10";"6";"Deputado Federal";"Coligação";"44";"PRP";"Partido Republicano Progressista";"120000050697";"AMOR, TRABALHO E FÉ III";"MDB / PRP";"N";"90";"56"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"90514";"CAMPO GRANDE";"8";"6";"Deputado Federal";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"120000050357";"AVANÇAR COM RESPONSABILIDADE IV";"PSDB / PATRI / PSD / PMB / DEM / PP";"N";"12605";"599"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"90999";"JARDIM";"22";"6";"Deputado Federal";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"120000050158";"O Nosso Movimento é por Mudança";"REDE / PC do B / PV";"N";"8";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"90395";"BATAYPORÃ";"5";"5";"Senador";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"120000050665";"AMOR, TRABALHO E FÉ IV";"MDB / PR / DC / PRTB / PHS / PRP";"N";"1550";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"90433";"BONITO";"30";"5";"Senador";"Partido isolado";"20";"PSC";"Partido Social Cristão";"120000050744";"PARTIDO ISOLADO";"PSC";"N";"1540";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"90573";"CASSILÂNDIA";"3";"5";"Senador";"Partido isolado";"20";"PSC";"Partido Social Cristão";"120000050744";"PARTIDO ISOLADO";"PSC";"N";"1036";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"90735";"DOURADOS";"18";"5";"Senador";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"120000050668";"PARTIDO ISOLADO";"PTC";"N";"3529";"0"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"90573";"CASSILÂNDIA";"3";"6";"Deputado Federal";"Coligação";"20";"PSC";"Partido Social Cristão";"120000050667";"AMOR, TRABALHO E FÉ I";"PTC / PHS / PR / DC / PRTB / PSC";"N";"5";"4"
"18/10/2018";"15:15:47";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"MS";"MS";"MATO GROSSO DO SUL";"91847";"PARANHOS";"1";"6";"Deputado Federal";"Partido isolado";"30";"NOVO";"Partido Novo";"120000050010";"PARTIDO ISOLADO";"NOVO";"N";"9";"0"
